2024-09-13 12:49:02,407 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,795 - Error: EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,797 - Error: EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,797 - Error: EQUI7_NA020M_E093N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,802 - Error: EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,807 - Error: EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,814 - Error: EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,814 - Error: EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,816 - Error: EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,816 - Error: EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,819 - Error: EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,819 - Error: EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,829 - Error: EQUI7_NA020M_E093N033T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N033T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:00:48,833 - Error: EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:01:19,159 - Error: EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,161 - Error: EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,177 - Error: EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,189 - Error: EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,197 - Error: EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,198 - Error: EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,229 - Error: EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,232 - Error: EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,232 - Error: EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,233 - Error: EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,235 - Error: EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,236 - Error: EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,236 - Error: EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,237 - Error: EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,238 - Error: EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,242 - Error: EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,246 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
2024-09-13 13:01:19,246 - Error: EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 2.
